address,size,rent,personer,dagar,time,url
Kungshamra 71 / 1013,19,4 148,8,113,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3363704252756737423147466f326b452f5a31517953434b5155686e79326f39
Kungshamra 71 / 1204,19,4 148,8,113,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4433734c50774f6c526b45345754376566656c356c684d6b6e61527246506b4d
Kungshamra 71 / 1212,19,4 148,5,119,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=794d6d6a554f567738483152502b5a4250547562397831507569674f7a50794a
Kungshamra 71 / 1301,19,4 148,10,113,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6c474d584d7456772b363173667475396c5070557159475678744e6d48554c46
Kungshamra 81 / 1204,23,4 598,16,650,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=565a4f4c6c47676d4e35514e6c564464686e33544a66725667376d5550345652
Kungshamra 83 / 1106,23,4 536,11,650,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6238774d3559316f3441324d7a796170566f2b53704d662f4242314874346570
Professorsslingan 10 / 1213,25,5 275,12,637,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=376b6e536553737241757758543837532f2b6959365661695a75613059357174
Professorsslingan 51 / 1001,48,10 881,8,433,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3242426b306d752f4d6d68466735397a647867484f5a757054444e6d6f314350
Röntgenvägen 1 / 1511,42,5 473,10,477,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5a4e7a3538494b4b5847304a4752384f7370562b49377a6d4836666f37557236
Emmylundsvägen 5 / 1212,36,6 802,11,1192,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=76686e72716f7a334d68655475444878413063766c6b4343324866524a2f6d57
Gustav III:s Boulevard 4 / 1601,26,5 720,10,972,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7a6f444b6848304e4d2b77534333754f6938566356654479456a4a4e41735334
Forskarbacken 17 / 1104,18,3 720,17,422,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=306c3956437274395758774d4b692b316c396763365a2f70497776637249576a
Forskarbacken 19 / 1106,18,3 714,18,433,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=444b7158755257712b68657439305561726a46706d6879636734646746374e68
Studentbacken 25 / 1615,17,4 154,9,115,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=30694f32714b3575454d6233585251426f6d395a3977354e535a436a32347658
Körsbärsvägen 4 A / 1317,20,4 239,13,427,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7559575a6968484d4873702b64624d5943583232742b4b71427354454d516645
Professorsslingan 10 / 1309,24,5 550,12,617,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=2b464f51723369497a52336558414d732f5a61437549763450484a502b5a314f
Forskarbacken  7 / 1005,18,3 910,12,128,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4c76372b45304e69566f35477a6c55366c5a533053344365583674794465324b
Armégatan 32 A / 1415,36,4 564,8,679,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=346a6171503471445047797a7162676a2b7977632f4876346739686574326b55
Emmylundsvägen 3 / 1805,18,3 496,9,150,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=676b455272614b794c4e433548614358667542764d4b6a396c7a39675a693852
Studentbacken 21 / 1206,17,3 962,13,115,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=633179512f594f5a504f6635426f67504349397a443267337752576963556250
Studentbacken 21 / 1317,41,6 321,19,1201,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=494c67625a6b6b6553575666444771776f655a61774c7253434d6c2b49317353
Körsbärsvägen 4 B / 1317,18,4 095,15,427,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=656275424f2f55462b58795a664f696c4231685a744539577150386d66685035
Körsbärsvägen 4 C / 1311,18,3 918,13,288,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=38396a57523469467a52394b305430643251346954714d4b4e5336517a314f41
Körsbärsvägen 9 / 1604,36,6 495,12,895,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5869686739704d786c6a64614e634651662b707243594272643475556c454f6f
Edinsvägen 22 B / 1109,17,3 246,7,625,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=516a45773778567338667036655846596e734b6f585135456e2b4c6972394678
Röntgenvägen 1 / 2316,62,7 080,13,835,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=76616867782b317a70354a59664d64646c3331595a62664b456435763846626d
Maltgatan  4 / 1109,25,5 867,12,454,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5a726e6464364768366a563734644261334b594c5a79396e5357656e6b446d6b
Maltgatan 12 / 1206,29,6 261,11,882,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=65566830497a664b7a5634686a586961414833376b5755683233343772307734
Maltgatan  8 / 1308,42,9 186,13,495,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=614c516575617a737863744b766a30584e656d7a376f2f386d31773661446b71
Armégatan 32 B / 1204,20,6 139,11,152,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=32352b4c682f504e655a6c66416e414656486f734c4a353255574b3976337572
Emmylundsvägen 3 / 1313,18,3 496,8,149,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4c58512b706e7a754b4b4f396330647156724e4776342b47576d423634385070
Emmylundsvägen 1 / 1407,18,3 496,6,144,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=315343324e66554d5556377475616b4466416d38395654355741715a76664659
Emmylundsvägen 1 / 1510,18,3 496,8,149,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4461354930317a394433337030724569494b645446646b41726e62726c474e43
Emmylundsvägen 3 / 1602,18,3 678,7,163,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=584b6238432f714862494834524b656363714d4f59364c4a36564542736d6a79
Emmylundsvägen 3 / 1712,17,3 496,12,149,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4b792f49756b7368777739554344464b4d336d57345650484e6d6a41642f6968
Emmylundsvägen 5 / 1114,22,4 475,18,1192,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=733167626a725552566b75754c6a4d666952562b505338723874466279774b7a
Kungshamra 31 / 1220,19,3 302,13,128,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=756a554f382f4c626a6b62634242576d2f6a3871647a682b355144756e4d7176
Kungshamra 71 / 1013,19,4 148,8,113,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6f316a435556736e4e697035394b3038643845446f374f53412b666f344d5535
Kungshamra 71 / 1204,19,4 148,8,113,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=68583577347976576171554a49586b6d56793568354d4c4478727478522b5165
Kungshamra 71 / 1212,19,4 148,5,119,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=386a646e7147724c694859714a6743674637514173717148334b36424d6d4949
Kungshamra 71 / 1301,19,4 148,10,113,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6361754758557932586134585a387148664865336b7537533346796b35523247
Kungshamra 81 / 1204,23,4 598,16,650,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=36396130384c634561764c526e4d2b48394b4c365a733358784538734f4d4b4d
Kungshamra 83 / 1106,23,4 536,11,650,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=50303535703578736c586c4f5a42515835493736625947796759384f47536545
Professorsslingan 10 / 1213,25,5 275,12,637,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4f556c6c58397269536f6c543772612b64474c386c364c552f32487a36776261
Professorsslingan 51 / 1001,48,10 881,8,433,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4a2f4b56777676594d386862313541474a3836766c7a714b782f5848442b6c35
Röntgenvägen 1 / 1511,42,5 473,10,477,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3137434f6f496e63336c5a7563544632495666796168686a722f33636137735a
Emmylundsvägen 5 / 1212,36,6 802,11,1192,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=374e4c556b486c32786e464c676258757939593368716a414a34577658784b43
Gustav III:s Boulevard 4 / 1601,26,5 720,10,972,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=616c423150716d6d47724c4b58755244656444714f3250692b76674138596b7a
Forskarbacken 17 / 1104,18,3 720,17,422,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=597a556770453867454a7859676952397343616f336b6d4c69693966686c7963
Forskarbacken 19 / 1106,18,3 714,18,433,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=52334944394173303859675149566663436154473058474a6d3242794e41474c
Studentbacken 25 / 1615,17,4 154,9,115,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=2f5a554353516e735769334f574c4b3469335368654735584642564751586630
Körsbärsvägen 4 A / 1317,20,4 239,13,427,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=385458656d684677686e44574d6e55785732792f684f446c5069706554526d2f
Professorsslingan 10 / 1309,24,5 550,12,617,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=332b4e4d337050732f37456e63506b67622b4f6a6274624a6271582f676a6672
Forskarbacken  7 / 1005,18,3 910,12,128,2022-11-02 15:42,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=687a516546697267797277675a6b5a392f6f36776d45786c4570775153377a56
Armégatan 32 A / 1415,36,4 564,8,679,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=52724f634b6e4c654e536c426c4c6351647854696d5153772f31485a556a646e
Emmylundsvägen 3 / 1805,18,3 496,9,150,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7a346b48566c44574961426f63385666324c52766a5753304933586b76684936
Studentbacken 21 / 1206,17,3 962,13,115,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3265416f78536f716d3251786a69474a4958533962794f6753536d503064306a
Studentbacken 21 / 1317,41,6 321,19,1201,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=307a72396c424c784e44656e7a666665463252584c4450424a55646e317a5447
Körsbärsvägen 4 B / 1317,18,4 095,15,427,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7953673578687850374c6b4874474851733677666f4a5056344d2b5137326463
Körsbärsvägen 4 C / 1311,18,3 918,13,288,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6377593278705646635671675564724c38585179366d48334655394a6f5a527a
Körsbärsvägen 9 / 1604,36,6 495,12,895,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7a3545627a414e677a6f52455a476f34794d64556e386e58635550704b53424d
Edinsvägen 22 B / 1109,17,3 246,7,625,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6461724a4e4a38727372504b4b5a50525357324636326c4c6973374543664a43
Röntgenvägen 1 / 2316,62,7 080,13,835,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=77376a6f5a4e7a58764878526d574358524b692f674d6b4f634872667258392f
Maltgatan  4 / 1109,25,5 867,12,454,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=514a4971594139777854776544374f5a30466251732b4f77626b2b4659754b75
Maltgatan 12 / 1206,29,6 261,11,882,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4659766f666131443939324e42706b66773058366c454f624d32757556476e78
Maltgatan  8 / 1308,42,9 186,13,495,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=475536484446705963696b31717a63314577784433787a446e65356a54516268
Armégatan 32 B / 1204,20,6 139,11,152,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=58755279742b44734f76303648556e6f643675584c626445626251574a626969
Emmylundsvägen 3 / 1313,18,3 496,8,149,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3571444541456f4d785a7354444f615a2f583136346672544257646675492f7a
Emmylundsvägen 1 / 1407,18,3 496,6,144,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=583651635535374d58515a47384950365454573249596676446e4838495a7368
Emmylundsvägen 1 / 1510,18,3 496,8,149,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=536639434553622b65776c376930654539557335515270775051777a6c373545
Emmylundsvägen 3 / 1602,18,3 678,7,163,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=487a46636a57386641397045694e6133562f5851337946714b49584e5653534d
Emmylundsvägen 3 / 1712,17,3 496,12,149,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=38766b51556c2f41782f395263657143644666556f6a4a38767a4c527a366b30
Emmylundsvägen 5 / 1114,22,4 475,18,1192,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=79596b4844576d6e6b316277536e346b6e6868566c6935454747783577727a72
Kungshamra 31 / 1220,19,3 302,13,128,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=384c546748674f6571387955314c64754f7643455659437171624938794c726b
Kungshamra 71 / 1013,19,4 148,8,113,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=45464655636f634e474669774f2f466171575a374c584154434a4379626f716a
Kungshamra 71 / 1204,19,4 148,8,113,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5038463143716e56486658784b30334f684362375663577266572b622f6b7258
Kungshamra 71 / 1212,19,4 148,5,119,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6450676647556873664c5275466d497776706a2f5368466c6b45384a75364165
Kungshamra 71 / 1301,19,4 148,10,113,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=465662384c73373957646673626b543933334475624d5967737a66615166396c
Kungshamra 81 / 1204,23,4 598,16,650,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=462f6f32426e5477492b632b4f44794c474e4549534248646d742f69374d5764
Kungshamra 83 / 1106,23,4 536,11,650,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4a53396b464b463735516e6c6d456e7854764646624f662b7770656f4a45334a
Professorsslingan 10 / 1213,25,5 275,12,637,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=76466e7968744c593553314c67696f4c76344d57426f6d586f717243717a3838
Professorsslingan 51 / 1001,48,10 881,8,433,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7247705734427a726d454374717632454c2f413866596d6f376f494176583350
Röntgenvägen 1 / 1511,42,5 473,11,477,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=75303154413252466845615735566d704e6b62596a475450515168644936732f
Emmylundsvägen 5 / 1212,36,6 802,11,1192,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4d42414a447271775a4a32614f7a484854714139425134442b4c396542557277
Gustav III:s Boulevard 4 / 1601,26,5 720,10,972,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=353679395a64625251776b34347a4f3273497a30365458506c5652665236704d
Forskarbacken 17 / 1104,18,3 720,17,422,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=517846426d486c42735165684d50754c42676f71545a4d447078425566414272
Forskarbacken 19 / 1106,18,3 714,18,433,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4f56736a475a46433738546e74686f5748324147414a6c6d2b545530444d2f39
Studentbacken 25 / 1615,17,4 154,9,115,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=515075316a784e596c6e6e537934755a6a387173594b3851646334797750686a
Körsbärsvägen 4 A / 1317,20,4 239,13,427,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=704e57537869463046336a51424c674a4272523454622f674a2f4e684d626f2f
Professorsslingan 10 / 1309,24,5 550,12,617,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3541714b71356e44305330396956394b634b6e522b435568723032346a384367
Forskarbacken  7 / 1005,18,3 910,12,128,2022-11-02 15:43,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=55795a306e7a386a614d65774464476671617a304634374649377a66622b6577
Armégatan 32 A / 1415,36,4 564,8,679,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=42774d32566632647a6c556332685a697769546c4f6f6d616558497037494e57
Emmylundsvägen 3 / 1805,18,3 496,9,150,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6779393950704e354f7262395a5049584d59507a77326b733330615532313944
Studentbacken 21 / 1206,17,3 962,13,115,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=624a6c586b62304739654879323964546b6e4e593642704c644b455657782b42
Studentbacken 21 / 1317,41,6 321,19,1201,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=736f6244476d31544576684a745568474847674a61692b4a7559333636797362
Körsbärsvägen 4 B / 1317,18,4 095,15,427,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7639576176395962597079595643454559434646516c4a797678473778554950
Körsbärsvägen 4 C / 1311,18,3 918,13,288,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=64696f3950424b6652634c465075474a4c797551765a624f57515362354d494c
Körsbärsvägen 9 / 1604,36,6 495,12,895,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=75554c3275717461564b66476d32784549314e6b70423833556738592b535249
Edinsvägen 22 B / 1109,17,3 246,7,625,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6a6933386f314f664c323470374a334a6358313638314d486c6b4e4842335053
Röntgenvägen 1 / 2316,62,7 080,13,835,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=646632363350456c3868794745714137766e6c61705379477449496d34437648
Maltgatan  4 / 1109,25,5 867,12,454,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=745252493553735651512f7349525044363756774568466d304c327164506243
Maltgatan 12 / 1206,29,6 261,11,882,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=67736535673949766b2b555576647843706f4451376f4f7549474c486b464750
Maltgatan  8 / 1308,42,9 186,13,495,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=616e464d794675317551594f57553174427059746c55645565624a4d50634379
Armégatan 32 B / 1204,20,6 139,11,152,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6c3477394c584c5a4f5661795137787233784e58422b33523471637056655352
Emmylundsvägen 3 / 1313,18,3 496,8,149,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=53424558377055743444356f745652433359347274374e596c6a433341633032
Emmylundsvägen 1 / 1407,18,3 496,6,144,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=663663316f2b6575315174724c51666d36474a676734747942486e6939786b48
Emmylundsvägen 1 / 1510,18,3 496,8,149,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4f41506852557372674764553232506e6e73796b527570374c576d3859535057
Emmylundsvägen 3 / 1602,18,3 678,7,163,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=676d395575562f3550685a45762f505256457049414e56764542636367666d4b
Emmylundsvägen 3 / 1712,17,3 496,12,149,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6d732f57717458752f57697579324f756d6162503048484937777378566e424f
Emmylundsvägen 5 / 1114,22,4 475,18,1192,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=34735a7550665671674d6a6c6a636c4d6e49527a6276794173412f397a586677
Kungshamra 31 / 1220,19,3 302,13,128,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=59466148413430534353445056324849746a6a727938736b6257573341344d61
Kungshamra 71 / 1013,19,4 148,8,113,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5561472b6a53675069304a436b5a554f5a3866506e326e5375346b45445a4b34
Kungshamra 71 / 1204,19,4 148,8,113,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3878713934746964473731723356533446316b324c6b6857363535727251524d
Kungshamra 71 / 1212,19,4 148,5,119,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=664b796e75645274736c6a376378597341374b6d596a4c54424551735a57514d
Kungshamra 71 / 1301,19,4 148,10,113,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=55447634367a476f3858443137384653346933354c4b316b31313650366c344d
Kungshamra 81 / 1204,23,4 598,16,650,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=784a6c5335527a53447462464a5435677661494c636b58744373646546563075
Kungshamra 83 / 1106,23,4 536,11,650,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6d6f665062686767412f7a572f53496356787747544c384549436a7757344a33
Professorsslingan 10 / 1213,25,5 275,12,637,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=622b325545515a592f4c3866706461667679727850506c6d6636455967355847
Professorsslingan 51 / 1001,48,10 881,8,433,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=794e50424e736b3665595267644950676d62414369642b6c5932796a6739556f
Röntgenvägen 1 / 1511,42,5 473,11,477,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=393658595952704f4657506133656a7766394f734242376b415336506c554f6e
Emmylundsvägen 5 / 1212,36,6 802,11,1192,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=30512b49434d4a655656744c596a427259615a526a4641526e4c364831724a44
Gustav III:s Boulevard 4 / 1601,26,5 720,10,972,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=37414a4d424a4a316b6a50686278664a2b746c64377277432b6c48797236394b
Forskarbacken 17 / 1104,18,3 720,17,422,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=647877766547355579383738505572356e6c726d70634a3059504b64396c6342
Forskarbacken 19 / 1106,18,3 714,18,433,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4f445149744544523569364663567064694c7147764f6536704a535666345a61
Studentbacken 25 / 1615,17,4 154,9,115,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4a5862444b3270676f374459554d75666d66545265554f48464c70614e367276
Körsbärsvägen 4 A / 1317,20,4 239,13,427,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=534a6f664e68762b4169417a6d3469377437636369616a3335507157486d5943
Professorsslingan 10 / 1309,24,5 550,12,617,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6f33304357784f496b336e5a7566396a444f734c476e362f584a7a7653752f6b
Forskarbacken  7 / 1005,18,3 910,12,128,2022-11-02 15:44,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=642b337972586f487136425256664664794d707a377950536d6a506956493879
